;R1;FH2;FCH4;models;model
35445;-0.5239048905493133;5.826687198772793;6.350592089322106;uninhabitable;0
35446;2.2806003322266926;6.6376773065360455;4.3570769743093525;uninhabitable;0
35447;1.8255812403656708;6.656945711683322;4.831364471317651;uninhabitable;0
35448;3.050829453450932;9.455455570047127;6.4046261165961935;uninhabitable;0
35449;3.3034901900327682;7.91350606259062;4.6100158725578515;inhabited;2
35450;-1.8866092257305798;3.79143169394049;5.67804091967107;uninhabitable;0
35451;2.3038089840190974;6.26429602111265;3.9604870370935528;uninhabitable;0
35452;4.771168089867978;8.929049765799363;4.157881675931384;habitable;1
35453;3.898728640967092;10.131254909434979;6.232526268467887;habitable;1
35454;1.7151550194961518;5.872459608831846;4.157304589335695;uninhabitable;0
35455;2.23543480997451;7.193300410403064;4.957865600428554;uninhabitable;0
35456;2.322927551660533;7.560181418780169;5.237253867119635;uninhabitable;0
35457;3.1180964138137703;6.998219076412512;3.8801226625987417;uninhabitable;0
35458;1.2192689391087834;10.263131614770876;9.043862675662092;inhabited;2
35459;2.055756458620574;7.678385741707126;5.622629283086552;uninhabitable;0
35460;1.2820354796459328;6.20805156132931;4.926016081683377;uninhabitable;0
35461;2.5302599214838413;7.339457067032869;4.809197145549028;uninhabitable;0
35462;-0.5375915377428818;4.147442799928161;4.685034337671043;uninhabitable;0
35463;1.2344783198010012;6.296604604956172;5.062126285155171;uninhabitable;0
35464;1.5165501977130467;6.827047519838252;5.3104973221252045;uninhabitable;0
35465;2.1618749066048855;6.6254755958250815;4.463600689220196;uninhabitable;0
35466;2.120859491532277;7.159139206915208;5.038279715382932;uninhabitable;0
35467;0.8772532635462609;6.540129420335469;5.662876156789208;uninhabitable;0
35468;1.5049532523744167;6.065586567609781;4.560633315235365;uninhabitable;0
35469;0.992866917032125;9.815934387500423;8.823067470468297;inhabited;2
35470;1.7281184700784582;8.705319624328554;6.977201154250097;habitable;1
35471;3.0220187209347324;9.306604702592976;6.284585981658243;habitable;1
35472;-1.1250802456575495;6.51559602139425;7.640676267051799;uninhabitable;0
35473;3.4558581586388497;8.720148195450433;5.264290036811583;habitable;1
35474;2.5344757430911575;8.771772832915701;6.237297089824543;habitable;1
35475;0.6665129073802751;6.858080006558266;6.191567099177991;uninhabitable;0
35476;1.3890894953972865;9.498384919483732;8.109295424086444;inhabited;2
35477;-0.5963457345810543;6.2217331190463545;6.8180788536274095;uninhabitable;0
35478;1.4858243881878443;9.428616579232104;7.942792191044259;inhabited;2
35479;1.9289529015407878;9.031354576958805;7.102401675418016;inhabited;2
35480;5.382222336979819;11.128071111134679;5.745848774154859;uninhabitable;0
35481;1.3364024804151682;5.639919381343541;4.303516900928372;uninhabitable;0
35482;0.9517016125271714;8.977704021358916;8.026002408831744;inhabited;2
35483;-0.4577951169368798;4.153017717663435;4.610812834600314;uninhabitable;0
35484;-1.568822388804485;4.756022039406183;6.324844428210668;uninhabitable;0
35485;-0.726797740691153;4.926054957501761;5.652852698192914;uninhabitable;0
35486;0.8516528294761156;5.300949497558827;4.449296668082711;uninhabitable;0
35487;-2.250869715214443;4.550041348021537;6.80091106323598;uninhabitable;0
35488;4.850542966808856;10.56893402137684;5.718391054567984;habitable;1
35489;2.6911417597799243;6.830205860692603;4.1390641009126785;uninhabitable;0
35490;-0.7335017846890198;4.195366987514456;4.928868772203476;uninhabitable;0
35491;0.47428270463798644;5.309659306197907;4.835376601559921;uninhabitable;0
35492;-0.8549507706439544;5.245487999755546;6.100438770399499;uninhabitable;0
35493;2.9515547556306827;9.238796891162613;6.28724213553193;habitable;1
35494;1.2222897161292703;6.621450832415089;5.399161116285819;uninhabitable;0
35495;-1.3543672886298366;5.063582863869186;6.417950152499023;uninhabitable;0
35496;-2.8921585090802386;4.138056819572534;7.030215328652773;uninhabitable;0
35497;1.5527296139722147;8.86085136226327;7.308121748291056;uninhabitable;0
35498;1.7449399948930626;7.351111566587435;5.6061715716943725;uninhabitable;0
35499;-1.2097762413740414;5.071860168269316;6.281636409643357;uninhabitable;0
35500;2.2217614221058937;7.727853280379902;5.506091858274009;uninhabitable;0
35501;-1.06995933834196;5.0542331214687986;6.124192459810759;uninhabitable;0
35502;3.801456308155076;7.815539047120678;4.014082738965602;habitable;1
